Species Name,Longitudes,latitudes,month ,year,ERSST value
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-0.25,70.25,6,1992,6.39
'Calcidiscus leptoporus',-8.25,69.25,9,1974,6.23
'Calcidiscus leptoporus',5.75,68.75,8,1974,11.14
'Calcidiscus leptoporus',5.75,68.75,8,1974,11.14
'Calcidiscus leptoporus',5.75,68.75,8,1974,11.14
'Calcidiscus leptoporus',5.75,68.75,8,1974,11.14
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,68.25,8,1983,9.97
'Calcidiscus leptoporus',5.25,67.75,8,1974,11.14
'Calcidiscus leptoporus',5.25,67.75,8,1974,11.14
'Calcidiscus leptoporus',5.25,67.75,8,1974,11.14
'Calcidiscus leptoporus',5.25,67.75,8,1974,11.14
'Calcidiscus leptoporus',5.25,67.75,8,1974,11.14
'Calcidiscus leptoporus',5.25,67.75,8,1974,11.14
'Calcidiscus leptoporus',5.25,67.75,8,1974,11.14
'Calcidiscus leptoporus',5.25,67.75,8,1974,11.14
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',2.75,67.25,7,1986,9.35
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',3.75,65.75,8,1991,11.74
'Calcidiscus leptoporus',-33.75,65.25,5,2002,1.32
'Calcidiscus leptoporus',-32.75,65.25,5,2002,3.25
'Chaetoceros didymus',17.25,70.25,10,1994,7.92
'Chaetoceros didymus',-168.75,69.25,7,1978,3.3
'Chaetoceros didymus',-168.75,69.25,7,1978,3.3
'Chaetoceros didymus',-168.75,69.25,7,1978,3.3
'Coccolithus pelagicus',21.75,86.25,8,1987,-1.8
'Coccolithus pelagicus',21.75,86.25,8,1987,-1.8
'Coccolithus pelagicus',21.75,86.25,8,1987,-1.8
'Coccolithus pelagicus',21.75,86.25,8,1987,-1.8
'Coccolithus pelagicus',21.75,85.25,8,1987,-1.8
'Coccolithus pelagicus',21.75,85.25,8,1987,-1.8
'Coccolithus pelagicus',21.75,85.25,8,1987,-1.8
'Coccolithus pelagicus',26.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',26.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',26.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',26.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',28.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',28.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',28.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',28.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',28.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',28.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',28.25,85.25,7,1987,-1.8
'Coccolithus pelagicus',15.75,82.75,8,1987,-1.7
'Coccolithus pelagicus',15.75,82.75,8,1987,-1.7
'Coccolithus pelagicus',15.75,82.75,8,1987,-1.7
'Coccolithus pelagicus',15.75,82.75,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',15.25,82.25,8,1987,-1.7
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',1.75,78.75,8,1987,2.61
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',2.25,77.75,8,1985,3.32
'Coccolithus pelagicus',12.75,77.25,9,2011,4.42
'Coccolithus pelagicus',-9.75,74.25,5,1954,-1.8
'Coccolithus pelagicus',-9.75,74.25,5,1954,-1.8
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',-7.75,72.25,8,1991,4.65
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',9.25,72.25,7,1988,7.93
'Coccolithus pelagicus',18.75,72.25,6,2010,7.45
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-3.25,70.25,7,1986,6.91
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
'Coccolithus pelagicus',-0.25,70.25,6,1992,6.39
